t168 tco ||| t168 t357 ||| 0.75 0.012518 0.00582524 0.000269556 2.718 ||| 0-0 1-1 ||| 4 515 3
t1686 t210 t1869 ||| t1686 t2295 ||| 0.0666667 6.36009e-05 0.666667 0.00049942 2.718 ||| 0-0 1-1 2-1 ||| 30 3 2
t1686 t31 t273 ||| t113 t23 t46 t31 t273 ||| 0.666667 0.000429493 0.5 2.89938e-05 2.718 ||| 0-0 0-1 0-2 1-3 2-4 ||| 3 4 2
t1686 t98 ||| t1686 t98 ||| 1 0.0680303 0.666667 0.0459876 2.718 ||| 0-0 1-1 ||| 2 3 2
t1688 t30 ||| t525 tco t1 ||| 0.142857 0.000615807 0.666667 0.00720696 2.718 ||| 0-0 0-1 1-2 ||| 14 3 2
t17 t18 t13 t1 ||| t41 t33 t3 t13 t1 ||| 1 0.000488813 0.285714 2.59837e-06 2.718 ||| 0-0 1-1 1-2 2-3 3-4 ||| 2 7 2
t17 t18 t13 ||| t41 t33 t3 t13 ||| 1 0.000749923 0.105263 3.77707e-06 2.718 ||| 0-0 1-1 1-2 2-3 ||| 2 19 2
t17 t18 t143 t18 t17 t18 ||| t17 t18 t143 t18 t17 t18 ||| 1 0.00696869 0.666667 0.00957162 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 3 2
t17 t18 t143 t18 t17 ||| t17 t18 t143 t18 t17 ||| 1 0.0164472 0.333333 0.020646 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 6 2
t17 t18 t163 t69 t26 ||| t17 t18 t26 ||| 0.00363636 1.95092e-05 0.666667 0.0927533 2.718 ||| 0-0 1-1 2-2 3-2 4-2 ||| 550 3 2
t17 t18 t163 t74 ||| t17 t18 t163 t74 ||| 0.666667 0.0457421 0.4 0.0407531 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 5 2
t17 t18 t17 t18 t26 ||| t17 t18 t17 t18 t26 ||| 0.666667 0.0416448 0.222222 0.0594933 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 9 2
t17 t18 t177 ||| t17 t18 t177 ||| 0.666667 0.0267383 0.2 0.0258349 2.718 ||| 0-0 1-1 2-2 ||| 3 10 2
t17 t18 t20 t29 t27 t1 t3 ||| t17 t18 t20 t29 t27 t1 t3 ||| 1 0.0150856 1 0.0212247 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t17 t18 t20 t29 t27 t1 ||| t17 t18 t20 t29 t27 t1 ||| 1 0.0199047 0.75 0.0285571 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 4 3
t17 t18 t20 t29 t27 ||| t17 t18 t20 t29 t27 ||| 0.75 0.0305372 0.6 0.0415115 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 5 3
t17 t18 t23 t25 ||| t17 t18 t23 t25 ||| 0.4 0.0433467 0.666667 0.0542421 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t17 t18 t23 t500 t26 ||| t17 t18 t23 t46 t26 ||| 0.4 0.000381878 0.666667 0.00882428 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 3 2
t17 t18 t23 t500 ||| t17 t18 t23 t46 ||| 0.285714 0.000449461 0.666667 0.00943027 2.718 ||| 0-0 1-1 2-2 3-3 ||| 7 3 2
t17 t18 t278 ||| t17 t18 t278 ||| 0.5 0.0670755 0.666667 0.0615782 2.718 ||| 0-0 1-1 2-2 ||| 4 3 2
t17 t18 t28 t31 t68 t3 t26 ||| t17 t18 t28 t31 t68 t3 t26 ||| 1 0.0122894 1 0.0149385 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t17 t18 t28 t31 t68 t3 ||| t17 t18 t28 t31 t68 t3 ||| 1 0.0144644 1 0.0159644 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t17 t18 t28 t31 t68 ||| t17 t18 t28 t31 t68 ||| 1 0.019085 0.5 0.0214796 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 4 2
t17 t18 t39 t30 t3 ||| t17 t18 t39 t30 t3 ||| 1 0.0426636 0.666667 0.0470277 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t17 t18 t39 t30 ||| t17 t18 t39 t30 ||| 1 0.0562926 0.666667 0.0632742 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t17 t18 t4 t1 t2 t3 t26 ||| t17 t18 t4 t1 t2 t3 t26 ||| 0.285714 0.0265552 0.666667 0.0284844 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 7 3 2
t17 t18 t4 t30 t3 t26 ||| t17 t18 t4 t30 t3 t26 ||| 0.666667 0.0457343 0.666667 0.0614847 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 3 2
t17 t18 t45 t23 t25 tco ||| t17 t18 t45 t23 t25 tco ||| 0.666667 0.0108883 0.666667 0.0151608 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 3 2
t17 t18 t569 ||| t17 t18 t569 ||| 0.666667 0.0586692 0.5 0.0909107 2.718 ||| 0-0 1-1 2-2 ||| 3 4 2
t17 t18 t60 ||| t17 t3 t60 ||| 1 0.000600169 0.4 0.0261203 2.718 ||| 0-0 1-1 2-2 ||| 2 5 2
t17 t18 t69 t76 ||| t17 t18 t76 ||| 0.0526316 0.00203373 1 0.0709742 2.718 ||| 0-0 1-1 2-2 3-2 ||| 57 3 3
t17 t18 t76 t275 ||| t17 t18 t76 t275 ||| 0.5 0.033015 0.666667 0.0487527 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 3 2
t17 t18 t76 t77 t29 t23 ||| t17 t18 t76 t77 t29 t23 ||| 0.428571 0.0180233 0.75 0.0344779 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 4 3
t17 t18 t81 t26 ||| t17 t18 t187 t484 ||| 1 0.000733422 0.2 6.47869e-06 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 10 2
t17 t18 t84 ||| t17 t18 t84 ||| 0.5 0.0512394 0.75 0.0406373 2.718 ||| 0-0 1-1 2-2 ||| 6 4 3
t17 t18 ||| t23 t573 t52 t53 ||| 1 0.00438995 0.000927214 1.77044e-08 2.718 ||| 0-2 1-3 ||| 2 2157 2
t17 t18 ||| t573 t52 t53 ||| 0.666667 0.00438995 0.000927214 2.32372e-07 2.718 ||| 0-1 1-2 ||| 3 2157 2
t17 ||| t23 t573 t52 ||| 1 0.075662 0.000877963 9.97952e-07 2.718 ||| 0-2 ||| 2 2278 2
t17 ||| t573 t52 ||| 0.666667 0.075662 0.000877963 1.30983e-05 2.718 ||| 0-1 ||| 3 2278 2
t170 t163 t96 ||| t87 t163 t96 ||| 0.25 0.0067798 1 0.0227381 2.718 ||| 0-0 1-1 2-2 ||| 8 2 2
t170 t484 ||| t81 t26 ||| 0.0012366 1.32947e-05 1 0.00703953 2.718 ||| 0-0 1-1 ||| 2426 3 3
t170 t76 t77 t29 ||| t76 t77 t29 ||| 0.00124533 6.64635e-05 0.666667 0.114646 2.718 ||| 0-0 1-0 2-1 3-2 ||| 1606 3 2
t1711 tco t20 t2167 tco t26 ||| t2167 tco t26 ||| 0.00900901 2.13013e-05 0.666667 0.0485411 2.718 ||| 0-0 2-0 3-0 1-1 4-1 5-2 ||| 222 3 2
t173 t103 t43 t3 t4 t1 ||| t274 t103 t212 t3 t4 t1 ||| 1 4.64462e-05 0.5 4.66392e-06 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 4 2
t173 t103 t43 t3 t4 ||| t274 t103 t212 t3 t4 ||| 1 7.12565e-05 0.5 6.77962e-06 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 4 2
t173 t105 t1 t36 t36 t36 t38 ||| t173 t105 t43 t36 t38 ||| 1 4.36768e-05 1 3.25822e-05 2.718 ||| 0-0 1-1 2-1 3-2 4-2 5-3 6-4 ||| 2 2 2
t173 t105 t1 t36 t36 t36 ||| t173 t105 t43 t36 ||| 0.666667 0.000105587 1 9.21013e-05 2.718 ||| 0-0 1-1 2-1 3-2 4-2 5-3 ||| 3 2 2
t173 t105 t1 t36 t36 ||| t173 t105 t43 ||| 0.666667 0.000181678 1 0.00017598 2.718 ||| 0-0 1-1 2-1 3-2 4-2 ||| 3 2 2
t173 t105 t1 ||| t163 t778 t13 t1 ||| 1 0.000720809 0.0645161 1.32744e-06 2.718 ||| 0-0 0-1 1-1 1-2 2-3 ||| 2 31 2
t173 t105 t105 ||| t173 t105 t105 ||| 0.1875 0.0191236 0.75 0.0133069 2.718 ||| 0-0 1-1 2-2 ||| 16 4 3
t173 t105 ||| t163 t778 t13 ||| 1 0.00110584 0.0206186 1.9296e-06 2.718 ||| 0-0 0-1 1-1 1-2 ||| 2 97 2
t173 t30 t3 t26 ||| t30 t3 t484 ||| 0.0114286 0.000285718 1 0.00771177 2.718 ||| 1-0 2-1 3-2 ||| 175 2 2
t173 t30 t3 ||| t30 t3 ||| 0.000262238 0.00135389 0.75 0.480313 2.718 ||| 1-0 2-1 ||| 11440 4 3
t173 t30 ||| t30 ||| 0.000267058 0.00178639 0.666667 0.646246 2.718 ||| 1-0 ||| 14978 6 4
t173 t36 t3 t21 ||| t173 t36 t3 t21 ||| 0.666667 0.0409996 0.285714 0.0260593 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 7 2
t173 t36 t36 t3 t26 ||| t173 t36 t3 t26 ||| 0.0606061 0.0480118 1 0.0625481 2.718 ||| 0-0 1-1 2-1 3-2 4-3 ||| 33 2 2
t1731 t23 t49 ||| t1731 t23 t49 ||| 0.6 0.0565095 1 0.109242 2.718 ||| 0-0 1-1 2-2 ||| 5 3 3
t1731 t23 ||| t1731 t23 ||| 0.6 0.0850228 1 0.138755 2.718 ||| 0-0 1-1 ||| 5 3 3
t1738 tco t1 ||| t1738 tco t1 ||| 0.5 0.0858127 1 0.121103 2.718 ||| 0-0 1-1 2-2 ||| 4 2 2
t174 tco t29 t26 ||| t97 t1 t36 t3 t26 ||| 0.0512821 2.49528e-06 0.666667 2.19199e-06 2.718 ||| 0-0 1-0 1-1 2-3 3-4 ||| 39 3 2
t174 tco t29 ||| t97 t1 t36 t3 ||| 0.0185185 2.93688e-06 0.666667 2.34252e-06 2.718 ||| 0-0 1-0 1-1 2-3 ||| 108 3 2
t1749 t3 ||| t1749 t3 ||| 1 0.239334 0.5 0.178377 2.718 ||| 0-0 1-1 ||| 2 4 2
t1749 t68 t29 ||| t23 t703 tco t29 ||| 0.2 3.42183e-05 0.666667 0.000552506 2.718 ||| 0-0 0-1 1-2 2-3 ||| 10 3 2
t175 ||| t175 ||| 0.666667 0.3 0.285714 0.1875 2.718 ||| 0-0 ||| 3 7 2
t1755 t408 t1756 t408 t1 ||| t1 ||| 3.40084e-05 3.38475e-12 1 0.687931 2.718 ||| 4-0 ||| 58809 2 2
t1755 t408 t470 t210 ||| t3 t484 ||| 0.000806777 6.82701e-10 1 0.00618133 2.718 ||| 0-0 2-0 1-1 2-1 3-1 ||| 2479 2 2
t1756 t20 t3 t21 ||| t3 t21 ||| 0.000444444 5.53884e-06 1 0.289754 2.718 ||| 2-0 3-1 ||| 4500 2 2
t1756 t20 t3 ||| t3 ||| 2.93889e-05 1.31354e-05 1 0.743236 2.718 ||| 2-0 ||| 136106 4 4
t1756 t408 t1 ||| t1 ||| 5.10126e-05 1.00905e-06 0.75 0.687931 2.718 ||| 2-0 ||| 58809 4 3
t1756 t408 t2 t143 t470 t210 ||| t3 t484 ||| 0.000806777 1.04273e-13 1 0.00652091 2.718 ||| 0-0 4-0 1-1 2-1 3-1 4-1 5-1 ||| 2479 2 2
t1756 t408 t30 ||| t1755 t408 t30 ||| 0.028169 0.0100262 0.666667 0.00844307 2.718 ||| 0-0 1-1 2-2 ||| 71 3 2
t1756 t408 t470 t408 t470 t408 ||| t3 t21 ||| 0.000444444 4.45228e-16 1 0.00842426 2.718 ||| 0-0 2-0 1-1 2-1 3-1 4-1 5-1 ||| 4500 2 2
t1770 tco t98 ||| t1770 tco t98 ||| 0.5 0.094611 0.666667 0.146641 2.718 ||| 0-0 1-1 2-2 ||| 4 3 2
t1770 ||| t1770 ||| 0.666667 0.333333 0.5 0.5 2.718 ||| 0-0 ||| 3 4 2
t1772 tco t154 t31 ||| t1772 tco t154 t31 ||| 0.8 0.0615928 0.8 0.08561 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 5 4
t1772 tco t154 ||| t1772 tco t154 ||| 0.466667 0.10635 0.636364 0.150486 2.718 ||| 0-0 1-1 2-2 ||| 15 11 7
t1772 tco t98 t23 t2368 ||| t1772 tco t98 t23 t2368 ||| 0.666667 0.0120555 1 0.0258635 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t1772 tco t98 t23 ||| t1772 tco t98 t23 ||| 0.333333 0.0639871 1 0.0895276 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 2 2
t1772 tco t98 t29 t214 ||| t1772 tco t98 t29 t214 ||| 0.666667 0.0262897 1 0.0428631 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t1772 tco t98 ||| t1772 tco t98 ||| 0.40625 0.107513 0.619048 0.146641 2.718 ||| 0-0 1-1 2-2 ||| 32 21 13
t1774 t98 ||| t1774 t98 ||| 0.666667 0.113471 1 0.207325 2.718 ||| 0-0 1-1 ||| 3 2 2
t178 t179 t1 ||| t178 t179 ||| 0.00291971 0.0196122 0.666667 0.187052 2.718 ||| 0-0 1-1 ||| 685 3 2
t178 t179 t178 t179 t26 ||| t178 t179 t178 t179 t26 ||| 0.75 0.0357164 0.75 0.0327399 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 4 3
t178 t179 t178 ||| t178 t179 t178 ||| 0.666667 0.0986075 0.307692 0.086471 2.718 ||| 0-0 1-1 2-2 ||| 6 13 4
t178 t179 t193 t29 t23 t46 t26 ||| t178 t179 t193 t29 t23 t46 t26 ||| 0.666667 0.00518663 1 0.00791386 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 2 2
t178 t179 t193 t29 t23 t46 ||| t178 t179 t193 t29 t23 t46 ||| 0.666667 0.00610453 1 0.00845733 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t178 t179 t193 t29 t23 ||| t178 t179 t193 t29 t23 ||| 0.666667 0.018077 1 0.0190111 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t178 t179 t193 t29 ||| t178 t179 t193 t29 ||| 0.6 0.0303733 1 0.031139 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 3
t178 t179 t193 ||| t178 t179 t193 ||| 0.428571 0.0468698 1 0.0432738 2.718 ||| 0-0 1-1 2-2 ||| 7 3 3
t178 t179 t26 t91 ||| t178 t179 t26 ||| 0.0189873 0.000612717 0.75 0.124103 2.718 ||| 0-0 1-1 2-2 3-2 ||| 158 4 3
t178 t179 t3 t100 t23 ||| t178 t179 t3 t100 t23 ||| 0.666667 0.0364541 0.666667 0.0272735 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 3 2
t178 t179 t3 t100 ||| t178 t179 t3 t100 ||| 0.8 0.061251 0.666667 0.0446723 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 6 4
t178 t179 t3 t96 ||| t178 t179 t3 t96 ||| 1 0.0694724 0.333333 0.0631402 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 6 2
t178 t179 t31 t182 t1 ||| t178 t179 t31 t182 t1 ||| 1 0.0189717 0.5 0.0201238 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 4 2
t178 t179 t74 t29 ||| t178 t179 t74 t29 ||| 0.4 0.0750065 0.666667 0.0738398 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t178 t179 t76 t77 t3 ||| t178 t179 t76 t77 t3 ||| 1 0.0327991 1 0.0432703 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t178 t212 ||| t178 t179 ||| 0.00291971 0.0128876 0.666667 0.0155035 2.718 ||| 0-0 1-1 ||| 685 3 2
t179 t126 t1 t3 ||| t179 t126 t1 t3 ||| 0.666667 0.070486 0.285714 0.0756114 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 7 2
t179 t13 t30 t3 ||| t179 t13 t30 t3 ||| 0.666667 0.0809093 1 0.0795221 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 2 2
t179 t13 t30 ||| t179 t13 t30 ||| 0.666667 0.106756 1 0.106994 2.718 ||| 0-0 1-1 2-2 ||| 3 2 2
t179 t178 t179 t26 ||| t179 t178 t179 t26 ||| 0.4 0.0742635 0.666667 0.070822 2.718 ||| 0-0 1-1 2-2 3-3 ||| 15 9 6
t179 t178 t179 t3 ||| t179 t178 t179 t3 ||| 0.5 0.0662444 0.75 0.0562523 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 4 3
t179 t193 t29 t23 t46 t26 ||| t179 t193 t29 t23 t46 t26 ||| 0.666667 0.0107843 1 0.017119 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t179 t193 t29 t23 t46 ||| t179 t193 t29 t23 t46 ||| 0.666667 0.0126929 1 0.0182946 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t179 t193 t29 t23 ||| t179 t193 t29 t23 ||| 0.5 0.0375866 0.666667 0.0411242 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 3 2
t179 t3 t100 t23 ||| t179 t3 t100 t23 ||| 0.333333 0.0757974 0.666667 0.0589973 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 3 2
t179 t3 t39 t1 ||| t179 t3 t39 t1 ||| 1 0.0851216 0.666667 0.0803334 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t179 t3 t39 ||| t179 t3 t39 ||| 1 0.130591 1 0.116775 2.718 ||| 0-0 1-1 2-2 ||| 2 2 2
t179 t3 t4 t30 t3 t26 ||| t179 t3 t4 t30 t3 t26 ||| 1 0.0667436 1 0.0733313 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t179 t3 t4 t30 t3 ||| t179 t3 t4 t30 t3 ||| 0.666667 0.0785555 0.666667 0.0783672 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 3 2
t179 t3 t4 t30 ||| t179 t3 t4 t30 ||| 0.666667 0.10365 0.5 0.105441 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 4 2
t179 t3 t45 t23 ||| t179 t3 t45 t23 ||| 0.5 0.104828 1 0.116605 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 2 2
t179 t3 t45 ||| t179 t3 t45 ||| 0.333333 0.176134 1 0.190992 2.718 ||| 0-0 1-1 2-2 ||| 6 2 2
t179 t3 t69 t26 ||| t179 t3 t26 ||| 0.0192308 0.00474086 0.666667 0.157179 2.718 ||| 0-0 1-1 2-2 3-2 ||| 104 3 2
t179 t3 t96 ||| t179 t3 t96 ||| 1 0.144451 0.333333 0.136583 2.718 ||| 0-0 1-1 2-2 ||| 2 6 2
t179 t31 t182 t1 ||| t179 t31 t182 t1 ||| 1 0.039447 0.5 0.0435311 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 4 2
t179 t74 t29 ||| t179 t74 t29 ||| 0.333333 0.155958 0.666667 0.159728 2.718 ||| 0-0 1-1 2-2 ||| 6 3 2
t179 t76 t77 t3 ||| t179 t76 t77 t3 ||| 0.75 0.0681977 0.75 0.0936011 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 4 3
t18 t100 ||| t18 t100 ||| 0.666667 0.167012 0.142857 0.14897 2.718 ||| 0-0 1-1 ||| 3 14 2
t18 t13 t1 ||| t33 t3 t13 t1 ||| 1 0.00631206 0.2 0.000301183 2.718 ||| 0-0 0-1 1-2 2-3 ||| 2 10 2
t18 t13 ||| t33 t3 t13 ||| 1 0.00968378 0.0909091 0.00043781 2.718 ||| 0-0 0-1 1-2 ||| 2 22 2
t18 t143 t18 t17 t18 t76 ||| t18 t143 t18 t17 t18 t76 ||| 1 0.00612224 1 0.00967486 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t18 t143 t18 t17 ||| t18 t143 t18 t17 ||| 0.625 0.0314766 0.357143 0.0379602 2.718 ||| 0-0 1-1 2-2 3-3 ||| 8 14 5
t18 t143 t18 t20 ||| t18 t143 t18 t20 ||| 1 0.0318907 0.666667 0.0353821 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t18 t163 t69 t26 ||| t18 t26 ||| 0.00290276 3.73365e-05 0.666667 0.170538 2.718 ||| 0-0 1-1 2-1 3-1 ||| 689 3 2
t18 t163 t74 ||| t18 t163 t74 ||| 0.666667 0.0875409 0.333333 0.0749295 2.718 ||| 0-0 1-1 2-2 ||| 3 6 2
t18 t17 t18 tco ||| t18 t17 t18 t4 ||| 0.0740741 0.00509234 1 0.00564142 2.718 ||| 0-0 1-1 2-2 3-3 ||| 27 2 2
t18 t177 ||| t18 t177 ||| 0.666667 0.0511715 0.222222 0.0475006 2.718 ||| 0-0 1-1 ||| 3 9 2
t18 t20 t29 t27 t1 t3 ||| t18 t20 t29 t27 t1 t3 ||| 1 0.0288707 1 0.0390241 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t18 t20 t29 t27 t1 ||| t18 t20 t29 t27 t1 ||| 1 0.0380935 0.6 0.0525056 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 5 3
t18 t20 t29 t27 ||| t18 t20 t29 t27 ||| 0.75 0.0584419 0.5 0.0763239 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 6 3
t18 t20 t29 t28 t31 ||| t18 t20 t29 t28 t31 ||| 0.5 0.0416395 1 0.0505908 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 2 2
t18 t20 t29 t28 ||| t18 t20 t29 t28 ||| 0.428571 0.0718974 0.75 0.0889291 2.718 ||| 0-0 1-1 2-2 3-3 ||| 7 4 3
t18 t20 t29 t45 ||| t18 t20 t29 t45 ||| 0.428571 0.0792413 1 0.107406 2.718 ||| 0-0 1-1 2-2 3-3 ||| 7 3 3
t18 t20 t5 ||| t18 t20 t5 ||| 1 0.0972457 1 0.13449 2.718 ||| 0-0 1-1 2-2 ||| 2 2 2
t18 t21 t29 t23 ||| t18 t21 t100 t23 ||| 1 0.00314869 0.5 7.84998e-05 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 4 2
t18 t23 t25 ||| t18 t23 t25 ||| 0.4 0.0829567 0.666667 0.0997306 2.718 ||| 0-0 1-1 2-2 ||| 5 3 2
t18 t23 t500 t26 ||| t18 t23 t46 t26 ||| 0.4 0.000730836 0.666667 0.0162245 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t18 t23 t500 ||| t18 t23 t46 ||| 0.4 0.000860175 0.666667 0.0173387 2.718 ||| 0-0 1-1 2-2 ||| 5 3 2
t18 t278 ||| t18 t278 ||| 0.5 0.128369 0.666667 0.113219 2.718 ||| 0-0 1-1 ||| 4 3 2
t18 t28 t31 t68 t3 t26 ||| t18 t28 t31 t68 t3 t26 ||| 1 0.0235195 1 0.0274663 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t18 t28 t31 t68 t3 ||| t18 t28 t31 t68 t3 ||| 1 0.0276818 1 0.0293525 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t18 t28 t31 t68 ||| t18 t28 t31 t68 ||| 1 0.0365247 0.5 0.0394929 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 4 2
t18 t29 t63 t26 ||| t5 t29 t63 t26 ||| 0.025641 0.00115461 0.666667 0.00129858 2.718 ||| 0-0 1-1 2-2 3-3 ||| 78 3 2
t18 t29 t63 ||| t5 t29 t63 ||| 0.0215054 0.00135894 0.666667 0.00138776 2.718 ||| 0-0 1-1 2-2 ||| 93 3 2
t18 t3 t63 t26 ||| t5 t3 t63 t26 ||| 0.0296296 0.00135034 0.8 0.00134127 2.718 ||| 0-0 1-1 2-2 3-3 ||| 135 5 4
t18 t3 t63 ||| t5 t3 t63 ||| 0.02 0.00158931 0.666667 0.00143338 2.718 ||| 0-0 1-1 2-2 ||| 200 6 4
t18 t39 t30 t3 ||| t18 t39 t30 t3 ||| 1 0.0816494 0.666667 0.0864661 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t18 t39 t30 ||| t18 t39 t30 ||| 1 0.107732 0.666667 0.116337 2.718 ||| 0-0 1-1 2-2 ||| 2 3 2
t18 t45 t23 t25 tco ||| t18 t45 t23 t25 tco ||| 0.5 0.020838 0.666667 0.027875 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 3 2
t18 t569 ||| t18 t569 ||| 0.666667 0.112281 0.5 0.16715 2.718 ||| 0-0 1-1 ||| 3 4 2
t18 t69 t76 ||| t18 t76 ||| 0.0441176 0.00389215 1 0.130495 2.718 ||| 0-0 1-1 2-1 ||| 68 3 3
t18 t81 t26 ||| t18 t187 t484 ||| 1 0.00140362 0.2 1.19119e-05 2.718 ||| 0-0 1-1 2-2 ||| 2 10 2
t180 t1 t2 t2 ||| t180 t1 t3 t161 ||| 0.666667 0.000498361 1 9.2083e-06 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 2 2
t180 t1 t2 t3 ||| t180 t1 t3 ||| 0.0909091 0.00915315 0.666667 0.108153 2.718 ||| 0-0 1-1 2-1 3-2 ||| 22 3 2
t180 t29 ||| t180 t29 ||| 0.75 0.249244 1 0.264066 2.718 ||| 0-0 1-1 ||| 4 3 3
t180 t3 t26 ||| t180 t3 t26 ||| 0.4 0.247666 0.666667 0.25522 2.718 ||| 0-0 1-1 2-2 ||| 5 3 2
t180 ||| t730 ||| 1 1 0.0224719 0.0183486 2.718 ||| 0-0 ||| 2 89 2
t181 t421 t4 ||| t181 t421 t4 ||| 0.666667 0.0104929 1 0.0162979 2.718 ||| 0-0 1-1 2-2 ||| 3 2 2
t181 t421 ||| t181 t421 ||| 0.666667 0.0205761 1 0.03004 2.718 ||| 0-0 1-1 ||| 3 2 2
t1814 ||| t1814 ||| 1 0.428571 0.5 0.6 2.718 ||| 0-0 ||| 2 4 2
t183 t10 t29 ||| t183 t10 t29 ||| 0.75 0.0471639 0.3 0.0463935 2.718 ||| 0-0 1-1 2-2 ||| 4 10 3
t183 t10 t830 ||| t183 t10 t830 ||| 1 0.0134777 0.666667 0.0134319 2.718 ||| 0-0 1-1 2-2 ||| 2 3 2
t183 t10 ||| t183 t10 ||| 0.714286 0.0727798 0.277778 0.064473 2.718 ||| 0-0 1-1 ||| 7 18 5
t186 t187 t126 ||| t38 t187 t126 ||| 0.666667 0.000101941 0.25 0.0025854 2.718 ||| 0-0 1-1 2-2 ||| 3 8 2
t186 t187 t4 ||| t186 t187 t126 ||| 0.285714 0.00573334 0.666667 0.000424397 2.718 ||| 0-0 1-1 2-2 ||| 7 3 2
t186 t706 t26 ||| t919 t26 ||| 0.0689655 0.00252718 1 0.0299252 2.718 ||| 0-0 1-0 2-1 ||| 29 2 2
t186 t706 ||| t919 ||| 0.047619 0.00297442 1 0.0319803 2.718 ||| 0-0 1-0 ||| 42 2 2
t1869 ||| t1869 ||| 0.630526 0.542868 0.889108 0.535152 2.718 ||| 0-0 ||| 2149 1524 1355
